date,S199,S200,S332B,S332BN,S332C,S332D,S332DX1,S12A,S12B,S12C,S12D,S333,S333N,S334,S343A,S343B,S344,S356,S333_T,S343B_T,S334_H,SWEVER4_stage,TSH_stage,NP62_stage,G620_water_level,NESRS1,NESRS2,S12A_T,S12B_T,S12C_T,S12D_T,S18C,NP205_rain,NP205_stage,NP205_PET,P33_rain,P33_stage,P33_PET
2024-06-18,0.0,0.01,401.34,268.34,0.0,556.63,318.4,0,0.0,392,679,441.16,415.69,0.0,0.0,0.0,79.41,532.51,8.47,8.73,8.32,2.63,2.79,3.89,7.21,7.96,8.01,8.48,8.52,9.35,9.31,637.0,0.0,6.829,5.334,0.0,7.127,5.334
2024-06-19,0.0,0.0,324.99,259.21,0.0,555.5,320.26,0,0.0,403,678,415.42,399.58,0.0,0.0,0.0,112.4,521.58,8.47,8.73,8.32,2.6,2.78,3.88,7.19,7.95,8.01,8.47,8.53,9.36,9.32,613.0,0.0,6.754,3.556,0.0,7.102,3.556
2024-06-20,0.0,0.0,201.08,199.64,0.0,555.98,319.59,0,0.0,415,682,421.2,406.03,0.0,0.0,0.0,127.56,532.02,8.48,8.73,8.34,2.58,2.77,3.86,7.17,7.94,8.01,8.47,8.53,9.37,9.35,556.0,0.0,6.688,5.08,0.0,7.083,5.08
2024-06-21,0.0,0.0,83.14,83.38,0.0,554.29,314.84,0,0.0,426,679,450.18,427.15,0.0,0.0,0.0,139.49,526.3,8.48,8.73,8.36,2.56,2.76,3.83,7.15,7.93,8.01,8.47,8.54,9.38,9.35,503.0,0.0,6.627,4.318,0.0,7.065,4.318
2024-06-22,0.0,0.0,0.0,0.0,0.0,561.48,313.5,0,0.0,446,693,388.77,381.69,0.0,0.0,0.0,151.43,532.72,8.47,8.73,8.35,2.56,2.78,3.83,7.15,7.93,8.01,8.47,8.55,9.41,9.39,472.0,0.47,6.582,3.81,0.12,7.059,3.81
2024-06-23,0.0,0.0,0.0,0.0,0.0,560.78,312.69,0,0.0,463,698,424.86,405.23,0.0,0.0,0.0,163.36,527.49,8.48,8.74,8.36,2.59,2.87,3.85,7.15,7.93,8.01,8.49,8.56,9.44,9.41,473.0,0.23,6.575,3.81,0.0,7.055,3.81
2024-06-24,0.0,0.0,67.79,67.79,0.0,555.91,311.36,0,0.0,488,720,363.73,347.38,0.0,0.0,0.0,175.29,531.23,8.47,8.76,8.37,2.59,2.86,3.81,7.22,7.96,8.01,8.5,8.58,9.48,9.45,433.0,0.37,6.593,4.572,0.78,7.083,4.572
2024-06-25,0.0,0.0,149.34,148.62,0.0,563.51,311.78,0,0.0,512,740,357.48,360.52,0.0,0.0,0.0,187.22,521.91,8.48,8.77,8.4,2.6,2.87,3.79,7.22,8.03,8.06,8.5,8.58,9.53,9.51,518.0,0.58,6.599,3.302,0.56,7.117,3.302
2024-06-26,0.0,0.0,196.21,160.09,0.0,547.88,305.71,0,0.0,542,766,333.51,346.3,0.0,0.0,0.0,199.16,532.91,8.47,8.77,8.39,2.63,2.85,3.78,7.22,8.03,8.1,8.51,8.6,9.58,9.56,672.0,0.0,6.604,4.318,0.15,7.128,4.318
2024-06-27,0.0,0.0,318.78,254.74,0.0,536.18,295.44,0,0.0,564,779,365.48,364.71,0.0,0.0,0.0,211.09,510.34,8.49,8.78,8.4,2.63,2.81,3.76,7.21,8.03,8.09,8.5,8.61,9.62,9.59,858.0,0.0,6.574,6.858,0.0,7.13,6.858
2024-06-28,0.0,0.0,128.19,128.19,0.0,555.36,308.25,0,0.0,588,793,328.34,327.33,0.0,0.0,0.0,223.02,526.33,8.47,8.77,8.38,2.63,2.78,3.74,7.2,8.02,8.07,8.5,8.62,9.64,9.61,739.0,0.0,6.542,3.81,0.0,7.12,3.81
2024-06-29,0.0,0.0,26.25,26.25,0.0,563.55,311.15,0,0.0,620,824,339.68,334.37,0.0,0.0,0.0,234.95,522.32,8.47,8.77,8.37,2.63,2.76,3.71,7.22,8.0,8.06,8.5,8.64,9.71,9.68,640.0,1.08,6.55,4.318,0.0,7.111,4.318
2024-06-30,0.0,0.0,0.0,0.0,0.0,548.32,309.3,0,0.0,642,859,295.97,299.04,0.0,0.0,0.0,246.88,524.76,8.47,8.82,8.37,2.63,2.74,3.7,7.26,8.01,8.07,8.53,8.67,9.77,9.74,544.0,0.07,6.61,2.54,0.12,7.114,2.54
2024-07-01,139.39,145.52,0.0,0.0,0.0,439.43,206.53,0,0.0,659,892,351.3,311.3,0.0,0.0,0.0,258.82,514.6,8.48,8.8,8.38,2.63,2.74,3.68,7.27,8.02,8.07,8.52,8.69,9.82,9.8,384.0,0.11,6.61,3.81,0.0,7.119,3.81
2024-07-02,153.37,225.31,0.0,0.0,0.0,434.54,209.2,0,0.0,667,907,308.74,277.44,0.0,0.0,0.0,270.75,526.56,8.48,8.79,8.38,2.62,2.72,3.66,7.29,8.02,8.07,8.51,8.7,9.85,9.82,326.0,0.02,6.616,4.064,3.48,7.184,4.064
2024-07-03,151.77,224.62,0.46,0.0,0.0,343.7,129.04,0,0.0,684,936,269.6,247.1,0.0,0.0,0.0,280.28,526.91,8.46,8.8,8.36,2.6,2.7,3.65,7.32,8.1,8.07,8.51,8.72,9.89,9.88,264.0,0.01,6.617,4.572,0.05,7.291,4.572
2024-07-04,151.76,185.73,0.0,0.0,0.0,296.6,69.68,0,0.0,690,943,328.44,262.59,0.0,0.0,0.0,262.82,527.03,8.48,8.8,8.37,2.59,2.68,3.64,7.32,8.07,8.07,8.51,8.73,9.92,9.9,284.0,0.0,6.604,5.588,0.0,7.228,5.588
2024-07-05,151.92,150.87,0.0,0.0,0.0,317.06,68.93,0,0.0,694,955,247.12,197.88,0.0,0.0,0.0,245.35999999999999,531.92,8.47,8.79,8.37,2.58,2.66,3.6,7.33,8.05,8.06,8.5,8.73,9.93,9.91,386.0,0.0,6.582,5.08,3.59,7.285,5.08
2024-07-06,152.0,150.94,0.0,0.0,0.0,325.17,66.08,0,0.0,707,974,246.04,239.85,0.0,0.0,0.0,227.89999999999998,526.61,8.47,8.78,8.38,2.66,2.7,3.585,7.37,8.13,8.06,8.49,8.75,9.96,9.95,317.0,0.3,6.564,4.826,1.0,7.394,4.826
2024-07-07,152.07,150.92,0.0,0.0,0.0,435.53,161.45,0,0.0,722,999,235.25,231.03,0.0,0.0,0.0,210.44,531.73,8.48,8.79,8.38,2.7,2.73,3.5700000000000003,7.46,8.14,8.07,8.49,8.83,10.01,9.99,300.0,0.19,6.589,5.334,0.39,7.374,5.334
2024-07-08,152.04,150.85,0.0,0.0,0.0,328.46,98.45,0,0.0,729,1010,268.7,239.3,0.0,0.0,0.0,187.44,523.96,8.48,8.82,8.39,2.67,2.71,3.555,7.46,8.15,8.1,8.5,8.85,10.04,10.02,337.0,0.0,6.626,5.08,0.0,7.353,5.08
2024-07-09,151.94,150.84,0.0,0.0,0.0,314.89,74.23,0,0.0,727,1010,250.42,252.44,0.0,0.0,0.0,159.44,523.95,8.48,8.81,8.38,2.65,2.71,3.54,7.48,8.14,8.1,8.49,8.83,10.05,10.02,316.0,0.0,6.642,3.81,0.0,7.33,3.81
2024-07-10,151.88,150.76,0.0,0.0,0.0,314.06,74.01,0,0.0,723,1000,292.7,283.92,0.0,0.0,0.0,135.16,520.86,8.47,8.8,8.39,2.65,2.7,3.53,7.48,8.12,8.1,8.5,8.83,10.05,10.03,271.0,0.0,6.64,2.54,0.0,7.317,2.54
2024-07-11,151.92,150.79,0.0,0.0,0.0,315.26,75.36,0,0.0,720,998,295.97,241.33,0.0,0.0,0.0,132.88,527.32,8.48,8.8,8.39,2.7,2.73,3.51,7.48,8.1,8.09,8.48,8.83,10.05,10.03,300.0,0.18,6.645,2.286,0.02,7.306,2.286
2024-07-12,151.89,150.57,0.0,0.0,0.0,315.22,76.57,0,0.0,721,1000,293.68,294.35,0.0,0.0,0.0,133.39,511.73,8.47,8.79,8.39,2.8,2.76,3.51,7.47,8.1,8.09,8.48,8.83,10.06,10.04,357.0,0.31,6.657,4.064,0.02,7.302,4.064
2024-07-13,151.68,150.32,0.0,0.0,0.0,314.03,75.14,0,0.0,721,999,279.06,303.07,0.0,0.0,0.0,133.89,509.53,8.48,8.79,8.38,2.88,2.78,3.51,7.47,8.09,8.07,8.48,8.84,10.07,10.05,367.0,0.0,6.66,2.54,0.0,7.304,2.54
2024-07-14,151.96,186.38,0.0,0.0,0.0,292.9,67.82,0,0.0,726,1010,245.03,266.22,0.0,0.0,0.0,134.4,501.91,8.49,8.79,8.36,2.87,2.81,3.52,7.48,8.08,8.06,8.48,8.84,10.09,10.07,379.0,0.04,6.648,3.81,0.03,7.303,3.81
2024-07-15,151.96,150.35,0.0,0.0,0.0,247.79,0.0,292,229.0,709,991,322.83,294.59,0.0,178.89,210.78,134.9,474.32,8.47,9.47,8.38,2.82,2.8,3.52,7.47,8.08,8.06,9.97,10.01,10.08,10.06,390.0,0.0,6.635,4.064,0.0,7.293,4.064
2024-07-16,151.47,150.29,0.0,0.0,0.0,245.01,0.0,434,325.0,665,941,356.49,304.54,0.0,218.66,301.31,135.4,439.4,8.47,9.47,8.39,2.79,2.79,3.54,7.46,8.07,8.07,9.9,9.95,9.98,10.0,341.0,0.0,6.617,5.08,0.0,7.282,5.08
2024-07-17,152.0,150.28,0.0,0.0,0.0,247.57,0.0,406,307.0,637,902,379.44,342.92,0.0,194.84,283.34,135.91,403.37,8.48,9.44,8.39,2.75,2.78,3.54,7.46,8.08,8.07,9.83,9.89,9.92,9.96,405.0,0.3,6.605,3.302,0.13,7.28,3.302
2024-07-18,151.92,150.23,0.0,0.0,0.0,246.72,0.0,390,297.0,621,877,394.79,355.97,0.0,176.54,272.47,136.41,394.23,8.47,9.42,8.41,2.72,2.76,3.53,7.46,8.08,8.06,9.8,9.85,9.89,9.93,418.0,0.12,6.594,3.81,0.0,7.279,3.81
2024-07-19,124.37,150.3,0.0,0.0,0.0,248.65,0.0,384,290.0,609,863,408.69,362.89,0.0,170.94,267.07,136.92,395.34,8.49,9.42,8.42,2.69,2.74,3.51,7.48,8.08,8.06,9.78,9.84,9.87,9.92,311.0,0.0,6.585,4.572,0.0,7.271,4.572
2024-07-20,76.75,150.61,0.0,0.0,0.0,246.9,0.0,377,284.0,600,858,347.05,335.57,0.0,164.59,263.71,137.42,395.25,8.47,9.43,8.39,2.66,2.72,3.5,7.48,8.07,8.06,9.78,9.83,9.86,9.92,309.0,0.0,6.643,5.08,0.0,7.266,5.08
2024-07-21,76.75,150.67,0.0,0.0,0.0,246.97,0.0,362,275.0,587,837,367.78,354.81,0.0,155.1,259.14,137.93,395.53,8.47,9.4,8.39,2.64,2.7,3.48,7.48,8.06,8.06,9.74,9.8,9.84,9.9,215.0,0.04,6.788,4.318,0.1,7.264,4.318
2024-07-22,142.74,172.3,188.02,108.69,0.0,380.94,0.0,355,271.0,584,840,326.74,317.87,0.0,147.21,251.44,138.43,395.33,8.47,9.4,8.39,2.61,2.68,3.52,7.48,8.06,8.06,9.73,9.79,9.83,9.89,256.0,0.79,6.902,3.048,1.04,7.289,3.048
2024-07-23,191.99,204.39,228.46,35.68,0.0,552.73,0.0,355,271.0,583,846,275.04,254.75,0.0,143.19,248.18,138.93,480.93,8.46,9.42,8.36,2.59,2.67,3.58,7.54,8.11,8.07,9.74,9.81,9.85,9.92,215.0,0.12,6.991,4.064,0.03,7.319,4.064
2024-07-24,151.99,218.83,38.15,0.0,0.0,501.24,0.0,347,264.0,572,829,266.29,243.72,0.0,137.4,244.87,139.44,508.65,8.48,9.41,8.36,2.58,2.66,3.59,7.53,8.1,8.06,9.73,9.79,9.84,9.91,250.0,0.0,7.029,5.588,0.0,7.311,5.588
2024-07-25,152.17,150.83,0.0,0.0,0.0,378.47,0.0,340,257.0,562,816,308.72,262.21,0.0,133.2,242.99,139.94,457.74,8.46,9.4,8.36,2.57,2.64,3.6,7.52,8.09,8.06,9.72,9.78,9.82,9.9,230.0,0.0,7.026,5.334,0.0,7.299,5.334
2024-07-26,152.1,150.64,0.0,0.0,0.0,314.28,0.0,329,248.0,546,786,357.73,337.23,0.0,128.67,239.29,140.45,419.6,8.46,9.39,8.37,2.55,2.62,3.61,7.5,8.07,8.06,9.7,9.76,9.8,9.86,233.0,0.01,7.014,3.302,0.0,7.287,3.302
2024-07-27,152.05,180.91,0.0,0.0,0.0,285.62,0.0,322,243.0,534,771,376.19,331.92,0.0,118.5,234.19,140.95,404.82,8.46,9.39,8.39,2.53,2.59,3.62,7.5,8.06,8.05,9.68,9.74,9.78,9.85,236.0,0.1,7.01,5.588,0.0,7.278,5.588
2024-07-28,151.93,177.82,0.0,0.0,0.0,246.82,0.0,320,240.0,531,758,403.23,369.22,0.0,102.48,232.84,141.46,416.58,8.47,9.41,8.4,2.51,2.58,3.62,7.49,8.06,8.05,9.69,9.74,9.78,9.85,219.0,0.02,7.015,4.826,0.57,7.278,4.826
2024-07-29,151.99,150.42,0.0,0.0,0.0,349.04,0.0,316,236.0,523,743,397.95,371.83,0.0,102.93,231.55,141.96,356.68,8.47,9.4,8.41,2.54,2.64,3.62,7.56,8.06,8.06,9.68,9.74,9.77,9.83,212.0,1.84,7.106,4.318,0.68,7.338,4.318
2024-07-30,173.68,182.65,77.44,77.44,83.59,516.45,0.0,309,230.0,518,749,285.76,260.35,0.0,105.28,229.69,142.46,334.48,8.48,9.4,8.42,2.61,2.67,3.63,7.67,8.18,8.06,9.67,9.72,9.75,9.79,207.0,0.33,7.266,3.048,0.11,7.373,3.048
2024-07-31,185.44,223.6,116.12,117.28,76.81,563.8,0.0,307,233.0,525,779,191.96,192.76,0.0,111.01,231.34,142.83,463.14,8.47,9.38,8.38,2.64,2.63,3.65,7.65,8.23,8.22,9.67,9.74,9.8,9.9,243.0,0.0,7.27,4.064,0.0,7.39,4.064
2024-08-01,204.62,248.06,0.0,0.0,77.79,476.28,0.0,305,231.0,523,772,178.27,147.12,0.0,114.65,231.03,141.4,531.27,8.48,9.37,8.39,2.61,2.61,3.66,7.63,8.21,8.19,9.66,9.74,9.79,9.89,239.0,0.06,7.236,4.064,0.0,7.399,4.064
2024-08-02,224.71,222.33,0.0,0.0,29.53,559.62,0.0,308,232.0,527,782,64.17,49.94,0.0,119.91,231.04,139.89,372.82,8.45,9.36,8.33,2.59,2.59,3.66,7.61,8.2,8.17,9.66,9.74,9.8,9.91,221.0,0.0,7.199,5.334,0.04,7.399,5.334
2024-08-03,233.57,232.14,17.9,17.9,6.01,558.27,0.0,318,240.0,541,805,0.0,0.0,0.0,124.3,233.07,138.34,100.99,8.31,9.37,8.28,2.6,2.6,3.66,7.59,8.19,8.16,9.66,9.74,9.81,9.92,155.0,1.0,7.183,2.54,1.0,7.41,2.54
2024-08-04,282.68,294.4,385.12,266.9,39.75,531.68,0.0,341,256.0,567,845,38.25,36.86,0.0,133.1,243.98,136.79,225.52,8.39,9.43,8.35,2.65,2.64,3.69,7.63,8.28,8.28,9.75,9.83,9.91,10.0,237.0,0.51,7.229,2.54,0.63,7.477,2.54
2024-08-05,279.74,294.11,353.95,267.36,0.0,549.77,0.0,349,260.0,569,834,125.49,104.1,0.0,136.98,248.06,135.24,460.35,8.47,9.45,8.39,2.68,2.64,3.74,7.66,8.29,8.26,9.77,9.84,9.91,9.99,176.0,0.0,7.229,4.318,0.0,7.492,4.318
2024-08-06,241.92,293.83,239.74,239.74,0.0,552.55,0.0,353,260.0,567,824,149.23,111.02,0.0,134.93,250.7,133.68,524.42,8.49,9.45,8.41,2.67,2.63,3.74,7.65,8.26,8.24,9.77,9.84,9.9,9.98,211.0,0.09,7.213,4.572,0.14,7.48,4.572
2024-08-07,224.88,293.61,90.07,90.07,0.0,563.18,0.0,352,257.0,564,812,173.99,159.71,0.0,136.55,248.94,132.64,515.78,8.49,9.45,8.42,2.68,2.62,3.74,7.65,8.24,8.23,9.77,9.84,9.9,9.97,210.0,0.0,7.2,5.588,0.0,7.47,5.588
2024-08-08,225.14,234.25,95.76,95.76,0.0,413.21,0.0,350,254.0,559,800,185.14,151.28,0.0,137.59,246.29,133.45,515.01,8.47,9.44,8.4,2.68,2.61,3.74,7.63,8.22,8.21,9.76,9.82,9.88,9.95,303.0,0.0,7.186,2.54,0.0,7.453,2.54
2024-08-09,250.64,242.39,122.35,123.02,0.0,454.12,0.0,352,255.0,560,803,128.68,128.69,0.0,138.04,244.08,134.42,505.34,8.47,9.44,8.38,2.69,2.6,3.74,7.62,8.23,8.2,9.76,9.82,9.88,9.96,359.0,0.09,7.173,2.794,1.36,7.47,2.794
2024-08-10,292.46,294.32,27.29,27.29,0.0,562.29,0.0,352,254.0,559,799,126.79,104.7,0.0,139.7,242.98,135.39,531.97,8.48,9.44,8.39,2.69,2.6,3.75,7.66,8.25,8.22,9.75,9.82,9.88,9.96,397.0,0.0,7.17,5.334,0.0,7.504,5.334
2024-08-11,290.74,293.87,0.0,0.0,49.38,557.45,0.0,349,253.0,558,797,108.81,96.35,0.0,138.26,239.6,136.36,531.75,8.46,9.43,8.36,2.67,2.59,3.75,7.65,8.24,8.2,9.74,9.82,9.87,9.96,312.0,0.0,7.163,4.064,0.0,7.48,4.064
2024-08-12,225.41,293.56,75.01,75.01,15.57,494.74,0.0,350,251.0,556,785,167.26,136.5,0.0,142.49,242.53,137.33,531.48,8.46,9.42,8.37,2.66,2.58,3.73,7.63,8.22,8.18,9.73,9.81,9.86,9.94,329.0,0.02,7.15,3.556,0.0,7.46,3.556
2024-08-13,225.25,257.57,133.9,133.9,0.13,362.08,0.0,356,252.0,558,791,128.68,100.2,0.0,145.47,242.63,138.3,525.64,8.46,9.47,8.38,2.66,2.58,3.73,7.61,8.21,8.17,9.75,9.81,9.87,9.94,307.0,0.0,7.145,4.318,0.32,7.457,4.318
2024-08-14,232.27,247.28,134.26,134.26,0.0,332.34,0.0,353,253.0,560,794,110.16,95.82,0.0,142.59,241.21,139.27,508.24,8.48,9.46,8.38,2.67,2.59,3.73,7.61,8.22,8.18,9.74,9.82,9.87,9.96,364.0,0.0,7.14,4.572,0.0,7.48,4.572
2024-08-15,225.21,269.2,35.06,35.06,0.0,495.17,0.0,350,251.0,560,798,64.52,65.31,0.0,141.53,239.41,140.24,486.83,8.49,9.46,8.39,2.7,2.62,3.71,7.6,8.23,8.25,9.73,9.81,9.87,9.97,264.0,0.53,7.142,4.318,0.0,7.457,4.318
2024-08-16,225.36,217.24,0.0,0.0,0.16,436.0,0.0,362,259.0,570,800,99.78,105.82,0.0,146.43,243.1,141.21,507.68,8.47,9.47,8.36,2.74,2.64,3.71,7.6,8.22,8.22,9.75,9.82,9.88,9.97,315.0,1.92,7.216,3.556,0.11,7.439,3.556
2024-08-17,225.27,222.49,0.0,0.0,0.0,395.28,0.0,363,258.0,570,794,139.65,145.81,0.0,153.8,245.2,142.18,512.35,8.5,9.49,8.38,2.79,2.65,3.75,7.61,8.23,8.22,9.78,9.85,9.91,9.97,317.0,0.0,7.348,3.81,0.64,7.441,3.81
2024-08-18,225.1,222.34,0.0,0.0,0.0,344.28,0.0,356,252.0,565,795,76.03,86.16,0.0,148.71,241.82,143.15,519.86,8.49,9.48,8.39,2.77,2.67,3.77,7.69,8.22,8.22,9.76,9.83,9.9,9.96,290.0,0.0,7.338,2.794,0.01,7.47,2.794
2024-08-19,251.0,250.42,0.0,0.0,0.0,487.55,0.0,353,249.0,561,789,120.23,82.06,0.0,148.01,241.9,144.12,528.82,8.48,9.48,8.39,2.77,2.69,3.8,7.68,8.22,8.22,9.76,9.83,9.9,9.97,276.0,0.13,7.318,3.048,0.07,7.465,3.048
2024-08-20,249.01,294.03,0.0,0.0,0.0,439.25,0.0,344,241.0,546,761,179.44,136.68,0.0,143.36,237.56,145.09,526.37,8.49,9.43,8.41,2.78,2.73,3.82,7.66,8.22,8.21,9.74,9.81,9.87,9.94,303.0,0.0,7.293,5.334,0.07,7.458,5.334
2024-08-21,255.37,294.62,0.0,0.0,22.46,473.04,0.0,336,233.0,535,744,129.59,132.05,0.0,131.45,233.97,146.06,531.94,8.48,9.42,8.39,2.78,2.75,3.84,7.64,8.21,8.2,9.72,9.78,9.84,9.91,305.0,0.0,7.258,4.826,1.26,7.472,4.826
2024-08-22,297.71,294.23,0.0,0.0,30.24,558.84,0.0,347,238.0,541,757,102.53,80.11,0.0,137.79,239.2,147.03,463.3,8.46,9.43,8.37,2.85,2.78,3.88,7.64,8.2,8.18,9.71,9.78,9.83,9.91,331.0,1.72,7.289,3.302,0.05,7.466,3.302
2024-08-23,240.55,293.74,0.44,0.44,0.0,491.14,0.0,362,250.0,560,780,69.09,73.24,0.0,157.58,249.44,148.0,526.55,8.48,9.48,8.38,2.9,2.81,3.88,7.69,8.2,8.18,9.8,9.85,9.9,9.96,356.0,0.04,7.36,2.794,0.0,7.447,2.794
2024-08-24,242.39,293.75,0.0,0.0,0.0,439.56,0.0,362,252.0,564,788,112.47,75.46,0.0,154.57,251.14,148.97,523.91,8.47,9.48,8.37,2.88,2.8,3.88,7.71,8.21,8.2,9.8,9.87,9.92,9.99,338.0,0.0,7.36,2.032,0.01,7.435,2.032
2024-08-25,286.84,294.24,0.0,0.0,0.0,470.48,0.0,364,254.0,574,797,157.39,126.46,0.0,157.37,252.02,149.94,525.76,8.47,9.48,8.38,2.86,2.8,3.98,7.7,8.2,8.18,9.8,9.86,9.93,9.99,298.0,0.0,7.345,3.048,0.27,7.44,3.048
2024-08-26,298.19,295.13,0.47,0.47,0.0,527.2,0.0,370,257.0,573,793,189.38,190.63,0.0,165.85,254.11,150.91,399.21,8.46,9.49,8.38,2.85,2.8,4.03,7.71,8.2,8.17,9.83,9.91,9.96,10.01,381.0,0.0,7.32,4.572,0.0,7.47,4.572
2024-08-27,297.04,293.96,0.0,0.0,0.0,488.19,0.0,361,247.0,556,769,194.49,187.77,0.0,160.9,251.25,151.88,466.24,8.47,9.48,8.37,2.84,2.79,3.98,7.7,8.2,8.16,9.81,9.87,9.92,9.97,286.0,0.0,7.294,4.826,0.0,7.466,4.826
2024-08-28,296.44,293.68,0.0,0.0,0.0,505.89,0.0,360,245.0,554,770,162.77,167.52,0.0,135.72,205.51,152.71,416.73,8.47,9.47,8.4,2.85,2.81,4.0,7.76,8.2,8.17,9.8,9.87,9.91,9.98,316.0,1.34,7.339,2.286,0.13,7.466,2.286
2024-08-29,280.54,293.5,0.0,0.0,0.0,454.84,0.0,353,242.0,554,775,150.77,146.22,0.0,159.62,233.98,152.82,451.79,8.48,9.46,8.39,2.86,2.83,4.0,7.79,8.22,8.18,9.79,9.86,9.92,9.99,327.0,0.04,7.39,2.54,0.01,7.485,2.54
2024-08-30,224.02,294.02,0.0,0.0,0.02,439.56,0.0,351,244.0,562,799,45.29,63.14,0.0,152.1,246.31,152.82,499.76,8.46,9.46,8.36,2.94,2.9,3.98,7.75,8.24,8.22,9.79,9.87,9.94,10.03,326.0,0.55,7.386,3.556,0.02,7.482,3.556
2024-08-31,240.63,294.0,0.0,0.0,0.0,438.33,0.0,351,246.0,568,814,47.68,34.91,0.0,151.8,244.99,152.82,312.05,8.46,9.46,8.43,2.93,2.89,3.97,7.75,8.24,8.22,9.79,9.87,9.94,10.03,309.0,2.21,7.452,3.556,1.27,7.506,3.556
2024-09-01,267.3,292.34,35.2,19.38,125.04,474.97,0.0,375,268.0,609,884,0.0,0.0,0.0,164.6,251.82,152.82,104.63,8.49,9.48,8.51,2.93,2.87,4.0,7.81,8.34,8.32,9.8,9.89,9.97,10.08,421.0,1.5,7.542,2.54,1.23,7.544,2.54
2024-09-02,284.84,294.11,168.52,156.8,590.56,563.48,0.0,407,294.0,645,935,0.0,0.0,0.0,178.92,265.66,152.82,0.0,8.63,9.56,8.62,2.96,2.87,4.03,8.04,8.55,8.54,9.94,10.04,10.13,10.23,549.0,0.04,7.577,3.556,0.04,7.651,3.556
2024-09-03,296.15,294.26,304.38,209.32,435.14,554.93,0.0,419,295.0,635,909,0.0,0.0,0.0,186.25,271.16,152.82,0.0,8.61,9.56,8.58,2.95,2.86,4.04,8.0,8.53,8.53,9.94,10.04,10.11,10.19,430.0,0.65,7.6,2.794,0.1,7.679,2.794
2024-09-04,296.25,294.16,208.49,156.75,441.03,561.34,0.0,425,295.0,631,895,0.0,0.0,0.0,194.02,219.2,152.82,0.0,8.55,9.58,8.52,2.94,2.86,4.07,8.0,8.49,8.47,9.99,10.05,10.1,10.18,338.0,1.2,7.675,2.54,0.03,7.695,2.54
2024-09-05,295.63,293.63,13.47,13.47,616.99,555.83,0.0,413,288.0,622,881,0.0,0.0,0.0,122.77,279.3,153.44,75.46,8.5,9.58,8.47,2.94,2.88,4.07,7.96,8.46,8.41,9.96,10.03,10.08,10.16,401.0,0.0,7.635,5.08,0.0,7.691,5.08
2024-09-06,264.18,293.23,76.65,76.65,536.05,563.45,0.0,402,282.0,614,865,0.0,0.0,0.0,134.85,273.74,156.19,285.19,8.48,9.56,8.41,2.92,2.87,4.05,7.91,8.41,8.39,9.93,10.0,10.06,10.15,409.0,0.0,7.56,4.572,0.0,7.673,4.572
2024-09-07,230.25,293.34,40.09,40.09,492.66,563.42,0.0,390,276.0,605,850,3.58,3.32,0.0,176.8,262.99,159.12,413.62,8.44,9.55,8.38,2.9,2.86,4.03,7.87,8.38,8.34,9.91,9.98,10.04,10.13,381.0,0.06,7.507,4.572,0.0,7.651,4.572
2024-09-08,223.47,293.15,0.0,0.0,433.36,550.65,0.0,378,269.0,594,828,26.61,31.88,0.0,169.86,259.04,162.05,531.2,8.48,9.53,8.38,2.87,2.85,4.01,7.83,8.35,8.29,9.88,9.95,10.01,10.09,378.0,0.0,7.462,4.572,0.0,7.635,4.572
2024-09-09,223.38,292.88,0.0,0.0,368.21,545.85,0.0,376,266.0,590,817,33.65,25.15,0.0,165.34,255.39,164.99,414.28,8.47,9.51,8.4,2.86,2.84,3.99,7.81,8.33,8.29,9.85,9.94,10.0,10.08,338.0,1.86,7.481,3.556,0.82,7.616,3.556
2024-09-10,250.5,283.83,0.22,0.22,469.02,563.47,0.0,414,286.0,612,842,0.0,0.0,0.0,171.46,268.42,167.92,156.17,8.48,9.64,8.45,2.84,2.84,3.98,7.92,8.45,8.42,9.97,10.01,10.05,10.12,291.0,0.0,7.596,3.81,1.72,7.696,3.81
2024-09-11,294.8,294.77,11.02,11.02,585.09,553.41,0.0,420,292.0,622,858,0.0,0.0,0.0,182.13,271.57,170.34,192.24,8.49,9.64,8.46,2.88,2.85,4.02,7.9,8.44,8.4,9.97,10.02,10.07,10.14,329.0,0.96,7.588,3.81,0.91,7.745,3.81
2024-09-12,296.38,294.17,160.68,118.74,614.01,562.47,0.0,443,309.0,647,893,0.0,0.0,0.0,198.17,283.9,169.59,3.11,8.5,9.65,8.51,2.95,2.89,4.06,7.9,8.47,8.42,10.04,10.09,10.13,10.2,459.0,0.0,7.61,3.81,0.07,7.755,3.81
2024-09-13,277.84,294.26,86.97,85.04,630.65,555.97,0.0,438,307.0,646,896,0.0,0.0,0.0,194.27,283.33,168.3,216.6,8.47,9.64,8.44,2.92,2.92,4.09,7.87,8.43,8.4,10.03,10.09,10.13,10.2,393.0,0.0,7.565,4.318,0.0,7.715,4.318
2024-09-14,297.04,294.62,53.72,53.72,630.59,563.64,0.0,442,311.0,652,908,0.0,0.0,0.0,191.37,280.54,167.01,365.75,8.48,9.64,8.42,2.9,2.95,4.12,7.85,8.4,8.36,10.01,10.08,10.13,10.21,328.0,0.92,7.55,3.556,0.2,7.688,3.556
2024-09-15,297.01,294.71,0.0,0.0,578.94,547.62,0.0,456,321.0,667,940,0.0,0.0,0.0,199.39,283.84,165.72,413.29,8.47,9.66,8.4,2.9,2.99,4.14,7.89,8.38,8.34,10.07,10.15,10.19,10.26,368.0,0.0,7.606,3.048,0.03,7.68,3.048
